x,y
57.559682009940516,102.7256249873318
60.5,96
62.5,89
64.29235527726726,83.71572399723274
64.5,76
66.07453349508904,71.04245667050004
66.5,65
66.5,57
66.5,49
66.5,41
62.510177059445475,37.57711013584652
56.5,34
52.5,28
54.5,23
52.5,20
50.5,15
48.5,12
46.5,7
44.5,-2
42.5,-9
40.72799884162365,-12.91793936910408
37.757701811920676,-16.68031560672785
32.5,-10
32.01512755449492,-1.4327908542525711
30.5,7
30.43096913865333,13.814733898222707
29.836909732712737,20.74542696752965
22.510177059445397,21.933545779410842
13.797305772316667,22.13156558139104
6.866612703009722,21.735525977430644
2.708196861425556,18.171169541787073
-1.2521991781784123,14.210773502183104
-4.420516009861587,9.65631805663854
-7.5,4
-11.747248683128928,-2.026850260193166
-17.5,-7
-23.5,-16
-29.5,-23
-37.5,-29
-45.5,-37
-45.5,-29
-39.5,-24
-33.5,-21
-28.380912049465593,-14.304077982965469
-25.5,-7
-19.27200115837647,0.15136756158901618
-15.5,8
-13.5,15
-7.984872445505158,23.715723997232626
-2.0442783860992058,26.091961620995008
2.5101770594453576,28.46819924475739
1.9161176535047622,34.01275370020294
2.5,41
-0.6581397722378171,45.49790221505445
-4.02447640590119,49.45829825465842
-11.153189277188332,50.44839726455941
-15.5,46
-12.935367495010118,40.34938736356929
-6.598733831643769,38.17116954178711
-2.2422981880794044,40.34938736356929
5.084434485187937,46.68602102693564
8.5,52
12.5,62
15.579483990138453,69.85433785861886
15.381464188158255,77.5771101358466
13.797305772316667,84.50780320515354
8.846810722811707,87.47810023485651
3.1042364653859527,86.68602102693572
-2.4403179900596026,83.12166459129215
-2.4403179900596026,76.983050729906
3.8963156733067463,73.61671409624263
11.619087950534484,73.61671409624263
18.5,79
22.5,87
24.68839488122758,93.22067449228227
26.5,99
28.648790920831548,106.09196162099516
30.5,113
26.5,121
22.3121572574652,125.29988241307441
15.579483990138453,126.0919616209952
10.5,123
11.421068148554285,115.79493191802489
15.579483990138453,110.84443686851992
23.10423646538599,110.64641706653973
29.044830524791944,116.98305072990608
32.5,124
32.41116715845532,131.43849627446056
31.817107752514723,138.7652289477279
30.5,147
24.490375079247382,152.4285952843616
16.5,156
0.5,156
-17.5,155
-33.5,155
-45.5,153
-48.60360303119245,152.19071369830317
-47.39081303956464,143.91374379921305
-45.806654623723055,134.21077350218334
-46.994773435604245,127.4781002348566
-50.757149673228014,117.97314973980707
-50.757149673228014,118.36918934376747
-52.5393278910498,110.05235766059913
-51.5,100
-50.55912987124782,92.03255568040107
-51.5,84
-55.5,80
-59.073981356396345,87.47810023485651
-58.479921950455754,93.02265469030208
-57.5,99
-57.48982294055476,107.87413983881694
-57.5,115
-53.5,123
-51.5,128
-51.5,136
-53.5,139
-53.5,147
-61.5,147
-73.23943164901041,144.74977058480036
-87.5,142
-98.0781413264298,138.62073832673585
-111.5,134
-124.85233487481692,128.62073832673582
